Week_Start_Date,MMWR_week,Country_Region,Population,Density (P/Km²),Confirmed,Deaths,Recovered,Active
2020-08-10,33,Guinea,13132795,53,57347.0,351.0,49849.0,7147.0
2020-08-10,33,Guinea-Bissau,1968001,70,14638.0,211.0,7034.0,7393.0
2020-08-10,33,Guyana,786552,4,4456.0,155.0,1736.0,2565.0
2020-08-10,33,Haiti,11402528,414,54327.0,1329.0,35803.0,17195.0
2020-08-10,33,Holy See,801,2003,84.0,0.0,84.0,0.0
2020-08-10,33,Honduras,9904607,89,343922.0,10786.0,49153.0,283983.0
2020-08-10,33,Hong Kong,7496981,7140,30130.0,448.0,22882.0,6800.0
2020-08-10,33,Hungary,9660351,107,33704.0,4244.0,24961.0,4499.0
2020-08-10,33,Iceland,341243,3,13871.0,70.0,12992.0,809.0
2020-08-10,33,India,1380004385,464,17219677.0,336358.0,12261661.0,4621658.0
2020-08-10,33,Indonesia,273523615,151,931533.0,41702.0,613344.0,276487.0
2020-08-10,33,Iran,83992949,52,2353154.0,134028.0,2044491.0,174635.0
2020-08-10,33,Iraq,40222493,93,1153111.0,39578.0,821844.0,291689.0
2020-08-10,33,Ireland,4937786,72,188779.0,12415.0,163548.0,12816.0
2020-08-10,33,Israel,8655535,400,625281.0,4549.0,449358.0,171374.0
2020-08-10,33,Italy,60461826,206,1766172.0,246902.0,1421081.0,98189.0
2020-08-10,33,Jamaica,2961167,273,7491.0,98.0,5291.0,2102.0
2020-08-10,33,Japan,126476461,347,368621.0,7525.0,254243.0,105230.0
2020-08-10,33,Jordan,10203134,115,9220.0,77.0,8507.0,636.0
2020-08-10,33,Kazakhstan,18776707,7,712255.0,8672.0,546942.0,156641.0
2020-08-10,33,Kenya,53771296,94,200514.0,3188.0,104996.0,92330.0
2020-08-10,33,Kuwait,4270571,240,520826.0,3439.0,462731.0,54656.0
2020-08-10,33,Kyrgyzstan,6524195,34,287242.0,10402.0,232964.0,43876.0
2020-08-10,33,Laos,7275560,32,146.0,0.0,133.0,13.0
2020-08-10,33,Latvia,1886198,30,9138.0,224.0,7538.0,1376.0
2020-08-10,33,Lebanon,6825445,667,54425.0,642.0,17495.0,36288.0
2020-08-10,33,Lesotho,2142249,71,5934.0,172.0,1609.0,4153.0
2020-08-10,33,Liberia,5057681,53,8760.0,570.0,5251.0,2939.0
2020-08-10,33,Libya,6871292,4,49129.0,961.0,5733.0,42435.0
2020-08-10,33,Liechtenstein,38128,238,631.0,7.0,607.0,17.0
2020-08-10,33,Lithuania,2722289,43,16341.0,567.0,11820.0,3954.0
2020-08-10,33,Luxembourg,625978,242,51428.0,855.0,44568.0,6005.0
2020-08-10,33,Macau,649335,21645,322.0,0.0,322.0,0.0
2020-08-10,33,Madagascar,27691018,48,94632.0,1121.0,82263.0,11248.0
2020-08-10,33,Malawi,19129952,203,34138.0,1077.0,17811.0,15250.0
2020-08-10,33,Malaysia,32365999,99,63964.0,875.0,61768.0,1321.0
2020-08-10,33,Maldives,540544,1802,38276.0,147.0,21055.0,17074.0
2020-08-10,33,Mali,20250833,17,18180.0,875.0,13850.0,3455.0
2020-08-10,33,Malta,441543,1380,8618.0,63.0,5076.0,3479.0
2020-08-10,33,Mauritania,4649658,5,46498.0,1099.0,40660.0,4739.0
2020-08-10,33,Mauritius,1271768,626,2413.0,70.0,2338.0,5.0
2020-08-10,33,Mexico,128932753,66,3533734.0,386099.0,2851144.0,296491.0
2020-08-10,33,Moldova,4033963,123,203419.0,6123.0,141998.0,55298.0
2020-08-10,33,Monaco,39242,26337,994.0,28.0,796.0,170.0
2020-08-10,33,Mongolia,3278290,2,2074.0,0.0,1894.0,180.0
2020-08-10,33,Montenegro,628066,47,27039.0,510.0,18889.0,7640.0
2020-08-10,33,Morocco,36910560,83,266634.0,4090.0,187827.0,74717.0
2020-08-10,33,Mozambique,31255435,40,18443.0,128.0,7110.0,11205.0
2020-08-10,33,Namibia,2540905,3,25067.0,188.0,8683.0,16196.0
2020-08-10,33,Nepal,29136808,203,174877.0,653.0,118335.0,55889.0
2020-08-10,33,Netherlands,17134872,508,436606.0,43301.0,1923.0,391382.0
2020-08-10,33,New Zealand,4822233,18,11193.0,154.0,10707.0,332.0
2020-08-10,33,Nicaragua,6624554,55,28592.0,891.0,20391.0,7310.0
2020-08-10,33,Niger,24206644,19,8131.0,483.0,7507.0,141.0
2020-08-10,33,Nigeria,206139589,226,336299.0,6750.0,243992.0,85557.0
2020-08-10,33,North Macedonia,2083374,83,86506.0,3737.0,60811.0,21958.0
2020-08-10,33,Norway,5421241,15,68947.0,1808.0,61999.0,5140.0
2020-08-10,33,Oman,5106626,16,577420.0,3835.0,539851.0,33734.0
2020-08-10,33,Pakistan,220892340,287,2007008.0,42967.0,1849189.0,114852.0
2020-08-10,33,Panama,4314767,58,549688.0,12016.0,365726.0,171946.0
2020-08-10,33,Papua New Guinea,8947024,20,1851.0,21.0,546.0,1284.0
2020-08-10,33,Paraguay,7132538,18,59354.0,731.0,39034.0,19589.0
2020-08-10,33,Peru,32971854,26,3519443.0,163778.0,2416680.0,938985.0
2020-08-10,33,Philippines,109581078,368,1040282.0,17143.0,532175.0,490964.0
2020-08-10,33,Poland,37846611,124,381627.0,12908.0,265944.0,102775.0
2020-08-10,33,Portugal,10196709,111,374407.0,12379.0,274133.0,87895.0
2020-08-10,33,Qatar,2881053,248,799548.0,1331.0,776458.0,21759.0
2020-08-10,33,Romania,19237691,84,465998.0,20009.0,220332.0,225657.0
2020-08-10,33,Russia,145934462,9,6340302.0,107365.0,5001759.0,1231178.0
2020-08-10,33,Rwanda,12952218,525,15810.0,54.0,10835.0,4921.0
2020-08-10,33,Saint Lucia,183627,301,175.0,0.0,174.0,1.0
2020-08-10,33,San Marino,33931,566,4893.0,294.0,4599.0,0.0
2020-08-10,33,Saudi Arabia,34813871,16,2060730.0,23119.0,1820657.0,216954.0
2020-08-10,33,Senegal,16743927,87,82085.0,1713.0,52863.0,27509.0
2020-08-10,33,Serbia,8737371,100,202894.0,4626.0,0.0,198268.0
2020-08-10,33,Seychelles,98347,214,888.0,0.0,881.0,7.0
2020-08-10,33,Sierra Leone,7976983,111,13583.0,483.0,10417.0,2683.0
2020-08-10,33,Singapore,5850342,8358,388525.0,189.0,355516.0,32820.0
2020-08-10,33,Slovakia,5459642,114,19201.0,217.0,13445.0,5539.0
2020-08-10,33,Slovenia,2078938,103,16348.0,902.0,13960.0,1486.0
2020-08-10,33,Somalia,15893222,25,22664.0,651.0,13822.0,8191.0
2020-08-10,33,South Africa,59308690,49,4021629.0,78724.0,3114023.0,828882.0
2020-08-10,33,South Korea,51269185,527,104889.0,2135.0,96923.0,5831.0
2020-08-10,33,South Sudan,11193725,18,17356.0,329.0,8225.0,8802.0
2020-08-10,33,Spain,46754778,94,2345149.0,200192.0,1052632.0,1092325.0
2020-08-10,33,Sri Lanka,21413249,341,20183.0,77.0,18493.0,1613.0
2020-08-10,33,Sudan,43849260,25,84824.0,5532.0,44150.0,35142.0
2020-08-10,33,Suriname,586632,4,19277.0,278.0,12925.0,6074.0
2020-08-10,33,Sweden,10099265,25,586287.0,40435.0,0.0,545852.0
2020-08-10,33,Switzerland,8654622,219,261894.0,13932.0,229600.0,18362.0
2020-08-10,33,Syria,17500658,95,10126.0,395.0,2757.0,6974.0
2020-08-10,33,Taiwan,23816775,673,3366.0,49.0,3134.0,183.0
2020-08-10,33,Tajikistan,9537645,68,55643.0,442.0,47151.0,8050.0
2020-08-10,33,Tanzania,59734218,67,3563.0,147.0,1281.0,2135.0
2020-08-10,33,Thailand,69799978,137,23547.0,406.0,22221.0,920.0
2020-08-10,33,Timor-Leste,1318445,89,175.0,0.0,168.0,7.0
2020-08-10,33,Togo,8278724,152,7734.0,183.0,5539.0,2012.0
2020-08-10,33,Trinidad and Tobago,1399488,273,2786.0,63.0,973.0,1750.0
2020-08-10,33,Tunisia,11818619,76,13115.0,369.0,9122.0,3624.0
2020-08-10,33,Turkey,84339067,110,1719491.0,41397.0,1596192.0,81902.0
2020-08-10,33,US,331002651,36,36757905.0,1168847.0,12362043.0,22420149.0
2020-08-10,33,Uganda,45741007,229,9614.0,76.0,7981.0,1557.0
2020-08-10,33,Ukraine,43733762,75,618677.0,14169.0,333378.0,271130.0
2020-08-10,33,United Arab Emirates,9890402,118,444604.0,2515.0,401030.0,41059.0
2020-08-10,33,United Kingdom,67886011,281,2213163.0,327177.0,10331.0,1875655.0
2020-08-10,33,Uruguay,3473730,20,9846.0,262.0,8222.0,1362.0
2020-08-10,33,Uzbekistan,33469203,79,232706.0,1508.0,187694.0,43504.0
2020-08-10,33,Venezuela,28435940,32,211938.0,1796.0,145090.0,65052.0
2020-08-10,33,Vietnam,97338579,314,6352.0,140.0,3024.0,3188.0
2020-08-10,33,Western Sahara,597339,2,70.0,7.0,56.0,7.0
2020-08-10,33,Yemen,29825964,56,12936.0,3683.0,6751.0,2502.0
2020-08-10,33,Zambia,18383955,25,61199.0,1750.0,52503.0,6946.0
2020-08-10,33,Zimbabwe,14862924,38,34958.0,848.0,12732.0,21378.0
2020-08-17,34,Afghanistan,38928346,60,264499.0,9667.0,193391.0,61441.0
2020-08-17,34,Albania,2877797,105,55753.0,1669.0,28213.0,25871.0
2020-08-17,34,Algeria,43851044,18,281769.0,9860.0,197855.0,74054.0
2020-08-17,34,Andorra,77265,164,7193.0,371.0,6113.0,709.0
2020-08-17,34,Angola,32866272,26,14333.0,647.0,5175.0,8511.0
2020-08-17,34,Antigua and Barbuda,97929,223,656.0,21.0,620.0,15.0
2020-08-17,34,Argentina,45195774,17,2246634.0,45272.0,1640744.0,560618.0
2020-08-17,34,Armenia,2963243,104,295807.0,5869.0,247930.0,42008.0
2020-08-17,34,Australia,25499884,3,170733.0,3327.0,119009.0,48397.0
2020-08-17,34,Austria,9006398,109,170955.0,5110.0,147910.0,17935.0
2020-08-17,34,Azerbaijan,10139177,123,243496.0,3582.0,227634.0,12280.0
2020-08-17,34,Bahamas,393244,39,11065.0,167.0,1483.0,9415.0
2020-08-17,34,Bahrain,1701575,2239,338048.0,1253.0,313092.0,23703.0
2020-08-17,34,Bangladesh,164689383,1265,2012121.0,26746.0,1185418.0,799957.0
2020-08-17,34,Barbados,287375,668,1092.0,49.0,872.0,171.0
2020-08-17,34,Belarus,9449323,47,489877.0,4390.0,475736.0,9751.0
2020-08-17,34,Belgium,11589623,383,561386.0,69813.0,126854.0,364719.0
2020-08-17,34,Belize,397628,17,4110.0,34.0,283.0,3793.0
2020-08-17,34,Benin,12123200,108,14641.0,273.0,11890.0,2478.0
2020-08-17,34,Bhutan,771608,20,1052.0,0.0,751.0,301.0
2020-08-17,34,Bolivia,11673021,11,740368.0,30150.0,288594.0,421624.0
2020-08-17,34,Bosnia and Herzegovina,3280819,64,119008.0,3593.0,75542.0,39873.0
2020-08-17,34,Botswana,2351627,4,9156.0,21.0,952.0,8183.0
2020-08-17,34,Brazil,212559417,25,24446026.0,784180.0,19813883.0,3847963.0
2020-08-17,34,Brunei,437479,83,999.0,21.0,973.0,5.0
2020-08-17,34,Bulgaria,6948445,64,104500.0,3713.0,70061.0,30726.0
2020-08-17,34,Burkina Faso,20903273,76,9056.0,385.0,7204.0,1467.0
2020-08-17,34,Burma,54409800,83,2871.0,42.0,2344.0,485.0
2020-08-17,34,Burundi,11890784,463,2958.0,7.0,2352.0,599.0
2020-08-17,34,Cabo Verde,555987,138,23521.0,256.0,17206.0,6059.0
2020-08-17,34,Cambodia,16718965,95,1911.0,0.0,1784.0,127.0
2020-08-17,34,Cameroon,26545863,56,130853.0,2847.0,115780.0,12226.0
2020-08-17,34,Canada,37742154,4,880031.0,63703.0,782733.0,33602.0
2020-08-17,34,Central African Republic,4829767,8,32741.0,427.0,12278.0,20036.0
2020-08-17,34,Chad,16425864,13,6821.0,532.0,6075.0,214.0
2020-08-17,34,Chile,19116201,26,2745385.0,74675.0,2561979.0,108731.0
2020-08-17,34,China,1439323776,153,594428.0,32438.0,558529.0,3461.0
2020-08-17,34,Colombia,50882891,46,3567094.0,113605.0,2351174.0,1102317.0
2020-08-17,34,Comoros,869601,467,2885.0,49.0,2749.0,87.0
2020-08-17,34,Congo (Brazzaville),5518087,16,26912.0,537.0,11375.0,15000.0
2020-08-17,34,Congo (Kinshasa),89561403,40,68368.0,1729.0,62151.0,4488.0
2020-08-17,34,Costa Rica,5094118,100,219249.0,2315.0,69343.0,147591.0
2020-08-17,34,Croatia,4105267,73,51583.0,1178.0,38493.0,11912.0
2020-08-17,34,Cuba,11326616,106,24700.0,621.0,20244.0,3835.0
2020-08-17,34,Cyprus,1207359,131,9734.0,140.0,6138.0,3456.0
2020-08-17,34,Czechia,10708981,139,147792.0,2844.0,109521.0,35427.0
2020-08-17,34,Denmark,5792202,137,115039.0,4349.0,98426.0,12264.0
2020-08-17,34,Djibouti,988000,43,37640.0,416.0,36579.0,645.0
2020-08-17,34,Dominica,71986,96,128.0,0.0,126.0,2.0
2020-08-17,34,Dominican Republic,10847910,225,622586.0,10630.0,403857.0,208099.0
2020-08-17,34,Ecuador,17643054,71,736014.0,43369.0,619675.0,72970.0
2020-08-17,34,Egypt,102334404,103,679007.0,36502.0,443591.0,198914.0
2020-08-17,34,El Salvador,6486205,313,167578.0,4477.0,81150.0,81951.0
2020-08-17,34,Equatorial Guinea,1402985,50,34204.0,581.0,20093.0,13530.0
2020-08-17,34,Eritrea,3546421,35,2117.0,0.0,1866.0,251.0
2020-08-17,34,Estonia,1326535,31,15607.0,441.0,14036.0,1130.0
2020-08-17,34,Eswatini,1160164,67,28593.0,558.0,18554.0,9481.0
2020-08-17,34,Ethiopia,114963588,115,251321.0,4313.0,95694.0,151314.0
2020-08-17,34,Fiji,896445,49,196.0,7.0,146.0,43.0
2020-08-17,34,Finland,5540720,18,54872.0,2338.0,49600.0,2934.0
2020-08-17,34,France,65273511,119,1854116.0,213279.0,592064.0,1048794.0
2020-08-17,34,Gabon,2225734,9,58342.0,371.0,46238.0,11733.0
2020-08-17,34,Gambia,2416668,239,16236.0,539.0,3086.0,12611.0
2020-08-17,34,Georgia,3989167,57,9613.0,119.0,7782.0,1712.0
2020-08-17,34,Germany,83783942,240,1617202.0,64802.0,1437986.0,114414.0
2020-08-17,34,Ghana,31072940,137,302155.0,1787.0,287950.0,12418.0
2020-08-17,34,Greece,10423054,81,55495.0,1652.0,9429.0,44414.0
2020-08-17,34,Grenada,112523,331,168.0,0.0,168.0,0.0
2020-08-17,34,Guatemala,17915568,167,460640.0,17487.0,379982.0,63171.0
2020-08-17,34,Guinea,13132795,53,61834.0,368.0,53210.0,8256.0
2020-08-17,34,Guinea-Bissau,1968001,70,14947.0,231.0,7105.0,7611.0
2020-08-17,34,Guyana,786552,4,5829.0,196.0,2850.0,2783.0
2020-08-17,34,Haiti,11402528,414,55912.0,1372.0,37772.0,16768.0
2020-08-17,34,Holy See,801,2003,84.0,0.0,84.0,0.0
2020-08-17,34,Honduras,9904607,89,369657.0,11332.0,56312.0,302013.0
2020-08-17,34,Hong Kong,7496981,7140,32244.0,516.0,26774.0,4954.0
2020-08-17,34,Hungary,9660351,107,35350.0,4270.0,25672.0,5408.0
2020-08-17,34,Iceland,341243,3,14288.0,70.0,13394.0,824.0
2020-08-17,34,India,1380004385,464,20339673.0,383442.0,15112275.0,4843874.0
2020-08-17,34,Indonesia,273523615,151,1031010.0,45022.0,705784.0,280204.0
2020-08-17,34,Iran,83992949,52,2466583.0,141686.0,2129834.0,195063.0
2020-08-17,34,Iraq,40222493,93,1348917.0,43383.0,962602.0,342932.0
2020-08-17,34,Ireland,4937786,72,193667.0,12430.0,163548.0,17689.0
2020-08-17,34,Israel,8655535,400,694040.0,5438.0,525902.0,162700.0
2020-08-17,34,Italy,60461826,206,1794813.0,247929.0,1432935.0,113949.0
2020-08-17,34,Jamaica,2961167,273,8978.0,105.0,5489.0,3384.0
2020-08-17,34,Japan,126476461,347,418504.0,8094.0,315453.0,94960.0
2020-08-17,34,Jordan,10203134,115,10533.0,78.0,8854.0,1601.0
2020-08-17,34,Kazakhstan,18776707,7,728331.0,9759.0,618500.0,100072.0
2020-08-17,34,Kenya,53771296,94,219702.0,3613.0,125289.0,90800.0
2020-08-17,34,Kuwait,4270571,240,550963.0,3562.0,493630.0,53771.0
2020-08-17,34,Kyrgyzstan,6524195,34,297584.0,9156.0,248359.0,40069.0
2020-08-17,34,Laos,7275560,32,154.0,0.0,136.0,18.0
2020-08-17,34,Latvia,1886198,30,9299.0,230.0,7636.0,1433.0
2020-08-17,34,Lebanon,6825445,667,76863.0,794.0,21804.0,54265.0
2020-08-17,34,Lesotho,2142249,71,6879.0,210.0,2652.0,4017.0
2020-08-17,34,Liberia,5057681,53,8982.0,574.0,5647.0,2761.0
2020-08-17,34,Libya,6871292,4,67812.0,1219.0,7260.0,59333.0
2020-08-17,34,Liechtenstein,38128,238,685.0,7.0,615.0,63.0
2020-08-17,34,Lithuania,2722289,43,17727.0,576.0,12211.0,4940.0
2020-08-17,34,Luxembourg,625978,242,53412.0,868.0,48115.0,4429.0
2020-08-17,34,Macau,649335,21645,322.0,0.0,322.0,0.0
2020-08-17,34,Madagascar,27691018,48,98945.0,1228.0,91222.0,6495.0
2020-08-17,34,Malawi,19129952,203,36958.0,1156.0,20085.0,15717.0
2020-08-17,34,Malaysia,32365999,99,64679.0,875.0,62488.0,1316.0
2020-08-17,34,Maldives,540544,1802,44586.0,173.0,27186.0,17227.0
2020-08-17,34,Mali,20250833,17,18732.0,875.0,13998.0,3859.0
2020-08-17,34,Malta,441543,1380,10513.0,66.0,5800.0,4647.0
2020-08-17,34,Mauritania,4649658,5,47912.0,1104.0,42907.0,3901.0
2020-08-17,34,Mauritius,1271768,626,2422.0,70.0,2339.0,13.0
2020-08-17,34,Mexico,128932753,66,3803923.0,412728.0,3105377.0,285818.0
2020-08-17,34,Moldova,4033963,123,223552.0,6455.0,154924.0,62173.0
2020-08-17,34,Monaco,39242,26337,1056.0,28.0,805.0,217.0
2020-08-17,34,Mongolia,3278290,2,2086.0,0.0,1988.0,98.0
2020-08-17,34,Montenegro,628066,47,29553.0,571.0,22304.0,6678.0
2020-08-17,34,Morocco,36910560,83,334720.0,5476.0,230907.0,98337.0
2020-08-17,34,Mozambique,31255435,40,21959.0,137.0,9495.0,12327.0
2020-08-17,34,Namibia,2540905,3,35004.0,293.0,17080.0,17631.0
2020-08-17,34,Nepal,29136808,203,207616.0,899.0,125934.0,80783.0
2020-08-17,34,Netherlands,17134872,508,467678.0,43479.0,3563.0,420636.0
2020-08-17,34,New Zealand,4822233,18,11639.0,154.0,10745.0,740.0
2020-08-17,34,Nicaragua,6624554,55,29981.0,926.0,20391.0,8664.0
2020-08-17,34,Niger,24206644,19,8186.0,483.0,7567.0,136.0
2020-08-17,34,Nigeria,206139589,226,356268.0,6930.0,264355.0,84983.0
2020-08-17,34,North Macedonia,2083374,83,92441.0,3885.0,68203.0,20353.0
2020-08-17,34,Norway,5421241,15,71427.0,1841.0,63171.0,6415.0
2020-08-17,34,Oman,5106626,16,585326.0,4224.0,547521.0,33581.0
2020-08-17,34,Pakistan,220892340,287,2037473.0,43469.0,1909733.0,84271.0
2020-08-17,34,Panama,4314767,58,589714.0,12897.0,412154.0,164663.0
2020-08-17,34,Papua New Guinea,8947024,20,2511.0,25.0,1156.0,1330.0
2020-08-17,34,Paraguay,7132538,18,82434.0,1220.0,47598.0,33616.0
2020-08-17,34,Peru,32971854,26,3913542.0,187986.0,2663736.0,1061820.0
2020-08-17,34,Philippines,109581078,368,1244698.0,19950.0,814022.0,410726.0
2020-08-17,34,Poland,37846611,124,416368.0,13463.0,284455.0,118450.0
2020-08-17,34,Portugal,10196709,111,384635.0,12519.0,282028.0,90088.0
2020-08-17,34,Qatar,2881053,248,813463.0,1351.0,790580.0,21532.0
2020-08-17,34,Romania,19237691,84,524386.0,22064.0,238545.0,263777.0
2020-08-17,34,Russia,145934462,9,6579263.0,112309.0,5271587.0,1195367.0
2020-08-17,34,Rwanda,12952218,525,19236.0,73.0,11968.0,7195.0
2020-08-17,34,Saint Lucia,183627,301,181.0,0.0,175.0,6.0
2020-08-17,34,San Marino,33931,566,4921.0,294.0,4599.0,28.0
2020-08-17,34,Saudi Arabia,34813871,16,2126931.0,24808.0,1926514.0,175609.0
2020-08-17,34,Senegal,16743927,87,88035.0,1828.0,56207.0,30000.0
2020-08-17,34,Serbia,8737371,100,211512.0,4816.0,0.0,206696.0
2020-08-17,34,Seychelles,98347,214,914.0,0.0,882.0,32.0
2020-08-17,34,Sierra Leone,7976983,111,13789.0,483.0,10739.0,2567.0
2020-08-17,34,Singapore,5850342,8358,392741.0,189.0,372547.0,20005.0
2020-08-17,34,Slovakia,5459642,114,21850.0,227.0,14300.0,7323.0
2020-08-17,34,Slovenia,2078938,103,17756.0,908.0,14499.0,2349.0
2020-08-17,34,Somalia,15893222,25,22847.0,651.0,16728.0,5468.0
2020-08-17,34,South Africa,59308690,49,4198186.0,88176.0,3462448.0,647562.0
2020-08-17,34,South Korea,51269185,527,116901.0,2155.0,98711.0,16035.0
2020-08-17,34,South Sudan,11193725,18,17461.0,329.0,8800.0,8332.0
2020-08-17,34,Spain,46754778,94,2630213.0,201440.0,1052632.0,1376141.0
2020-08-17,34,Sri Lanka,21413249,341,20463.0,79.0,19348.0,1036.0
2020-08-17,34,Sudan,43849260,25,88164.0,5670.0,45133.0,37361.0
2020-08-17,34,Suriname,586632,4,23590.0,382.0,16689.0,6519.0
2020-08-17,34,Sweden,10099265,25,599689.0,40614.0,0.0,559075.0
2020-08-17,34,Switzerland,8654622,219,273349.0,13978.0,236600.0,22771.0
2020-08-17,34,Syria,17500658,95,13976.0,558.0,3225.0,10193.0
2020-08-17,34,Taiwan,23816775,673,3404.0,49.0,3185.0,170.0
2020-08-17,34,Tajikistan,9537645,68,57428.0,458.0,49029.0,7941.0
2020-08-17,34,Tanzania,59734218,67,3563.0,147.0,1281.0,2135.0
2020-08-17,34,Thailand,69799978,137,23706.0,406.0,22470.0,830.0
2020-08-17,34,Timor-Leste,1318445,89,177.0,0.0,173.0,4.0
2020-08-17,34,Togo,8278724,152,8520.0,189.0,6183.0,2148.0
2020-08-17,34,Trinidad and Tobago,1399488,273,5471.0,87.0,1052.0,4332.0
2020-08-17,34,Tunisia,11818619,76,17632.0,439.0,9821.0,7372.0
2020-08-17,34,Turkey,84339067,110,1780979.0,42412.0,1642700.0,95867.0
2020-08-17,34,US,331002651,36,39014679.0,1218247.0,13584124.0,24213285.0
2020-08-17,34,Uganda,45741007,229,12846.0,124.0,8309.0,4413.0
2020-08-17,34,Ukraine,43733762,75,706792.0,15528.0,363839.0,327425.0
2020-08-17,34,United Arab Emirates,9890402,118,460407.0,2583.0,407070.0,50754.0
2020-08-17,34,United Kingdom,67886011,281,2269953.0,290407.0,10660.0,1968886.0
2020-08-17,34,Uruguay,3473730,20,10505.0,287.0,8683.0,1535.0
2020-08-17,34,Uzbekistan,33469203,79,262265.0,1778.0,232792.0,27695.0
2020-08-17,34,Venezuela,28435940,32,261674.0,2168.0,185607.0,73899.0
2020-08-17,34,Vietnam,97338579,314,7012.0,179.0,3744.0,3089.0
2020-08-17,34,Western Sahara,597339,2,70.0,7.0,56.0,7.0
2020-08-17,34,Yemen,29825964,56,13286.0,3793.0,7420.0,2073.0
2020-08-17,34,Zambia,18383955,25,72950.0,1907.0,64613.0,6430.0
2020-08-17,34,Zimbabwe,14862924,38,39712.0,1037.0,31008.0,7667.0
2020-08-24,35,Afghanistan,38928346,60,228649.0,8392.0,173010.0,47247.0
2020-08-24,35,Albania,2877797,105,53848.0,1588.0,28310.0,23950.0
2020-08-24,35,Algeria,43851044,18,256905.0,8816.0,180152.0,67937.0
2020-08-24,35,Andorra,77265,164,6564.0,318.0,5344.0,902.0
2020-08-24,35,Angola,32866272,26,14274.0,623.0,6235.0,7416.0
2020-08-24,35,Antigua and Barbuda,97929,223,564.0,18.0,534.0,12.0
2020-08-24,35,Argentina,45195774,17,2254233.0,47442.0,1630635.0,576156.0
2020-08-24,35,Armenia,2963243,104,259175.0,5178.0,221065.0,32932.0
2020-08-24,35,Australia,25499884,3,152244.0,3440.0,121652.0,27152.0
2020-08-24,35,Austria,9006398,109,157170.0,4398.0,133467.0,19305.0
2020-08-24,35,Azerbaijan,10139177,123,214696.0,3142.0,199976.0,11578.0
2020-08-24,35,Bahamas,393244,39,11252.0,216.0,2445.0,7064.0
2020-08-24,35,Bahrain,1701575,2239,303448.0,1123.0,283438.0,18887.0
2020-08-24,35,Bangladesh,164689383,1265,1819160.0,24600.0,1148971.0,645589.0
2020-08-24,35,Barbados,287375,668,991.0,42.0,825.0,124.0
2020-08-24,35,Belarus,9449323,47,426380.0,3955.0,417144.0,5281.0
2020-08-24,35,Belgium,11589623,383,499620.0,59532.0,109987.0,330101.0
2020-08-24,35,Belize,397628,17,4855.0,68.0,409.0,4378.0
2020-08-24,35,Benin,12123200,108,12810.0,238.0,10362.0,2210.0
2020-08-24,35,Bhutan,771608,20,1076.0,0.0,727.0,349.0
2020-08-24,35,Bolivia,11673021,11,676133.0,28543.0,310506.0,337084.0
2020-08-24,35,Bosnia and Herzegovina,3280819,64,112648.0,3445.0,74349.0,34854.0
2020-08-24,35,Botswana,2351627,4,9372.0,18.0,1194.0,8332.0
2020-08-24,35,Brazil,212559417,25,22422359.0,707969.0,18575068.0,3139322.0
2020-08-24,35,Brunei,437479,83,863.0,18.0,834.0,11.0
2020-08-24,35,Bulgaria,6948445,64,94863.0,3523.0,65376.0,25964.0
2020-08-24,35,Burkina Faso,20903273,76,8084.0,330.0,6332.0,1422.0
2020-08-24,35,Burma,54409800,83,3552.0,36.0,2076.0,1440.0
2020-08-24,35,Burundi,11890784,463,2599.0,6.0,2082.0,511.0
2020-08-24,35,Cabo Verde,555987,138,21952.0,227.0,16396.0,5329.0
2020-08-24,35,Cambodia,16718965,95,1638.0,0.0,1586.0,52.0
2020-08-24,35,Cameroon,26545863,56,114134.0,2461.0,102573.0,9100.0
2020-08-24,35,Canada,37742154,4,771694.0,54870.0,686411.0,30419.0
2020-08-24,35,Central African Republic,4829767,8,28166.0,366.0,10656.0,17144.0
2020-08-24,35,Chad,16425864,13,6000.0,461.0,5245.0,294.0
2020-08-24,35,Chile,19116201,26,2421001.0,66249.0,2261752.0,93001.0
2020-08-24,35,China,1439323776,153,510047.0,27804.0,480382.0,1861.0
2020-08-24,35,Colombia,50882891,46,3458415.0,109981.0,2474693.0,873817.0
2020-08-24,35,Comoros,869601,467,2518.0,42.0,2391.0,85.0
2020-08-24,35,Congo (Brazzaville),5518087,16,23874.0,468.0,10452.0,12954.0
2020-08-24,35,Congo (Kinshasa),89561403,40,59561.0,1524.0,54035.0,4002.0
2020-08-24,35,Costa Rica,5094118,100,221551.0,2346.0,84020.0,135185.0
2020-08-24,35,Croatia,4105267,73,54331.0,1063.0,38840.0,14428.0
2020-08-24,35,Cuba,11326616,106,22817.0,552.0,19030.0,3235.0
2020-08-24,35,Cyprus,1207359,131,8840.0,120.0,5553.0,3167.0
2020-08-24,35,Czechia,10708981,139,138720.0,2507.0,102220.0,33993.0
2020-08-24,35,Denmark,5792202,137,102069.0,3741.0,90210.0,8118.0
2020-08-24,35,Djibouti,988000,43,32300.0,360.0,31780.0,160.0
2020-08-24,35,Dominica,71986,96,120.0,0.0,108.0,12.0
2020-08-24,35,Dominican Republic,10847910,225,556468.0,9722.0,383448.0,163298.0
2020-08-24,35,Ecuador,17643054,71,664134.0,38612.0,570942.0,54580.0
2020-08-24,35,Egypt,102334404,103,587766.0,31975.0,414580.0,141211.0
2020-08-24,35,El Salvador,6486205,313,151173.0,4138.0,78915.0,68120.0
